College Code,College Name,Branch Code,Branch Name,OC,BC,BCM,MBC,SC,SCA,ST,district
1116,"Sri Venkateswara College Of Engineering And Technology, Thirupachur, Thiruvallur Taluk & District-631203.",SC,Computer Science And Engineering (Cyber Security),151,144,117,142,114,0,0,Thiruvallur
1118,"Vel Tech Multi Tech Dr Rangarajan Dr Sakunthala Engineering College (Autonomous), 42, Veltech Road, Avadi, Morai, Thiruvallur-600062.",AD,Artificial Intelligence And Data Science,165,157.5,160,154.5,142.5,0,0,Thiruvallur
2635,"Cms College Of Engineering, Cms Nagar, Eranapuram Post, Namakkal-637003.",ME,Mechanical Engineering,90,0,0,0,0,0,0,Namakkal
2635,"Cms College Of Engineering, Cms Nagar, Eranapuram Post, Namakkal-637003.",SC,Computer Science And Engineering (Cyber Security),0,0,0,0,0,0,0,Namakkal
2636,"Avs Engineering College, Military Road, Ammapet, Salem-636003.",AD,Artificial Intelligence And Data Science,127,0,101,107,0,0,104,Salem
2636,"Avs Engineering College, Military Road, Ammapet, Salem-636003.",BM,Bio Medical Engineering,144,82,126,135,104,137,0,Salem
2636,"Avs Engineering College, Military Road, Ammapet, Salem-636003.",CE,Civil  Engineering,109,0,0,101,80.5,104,0,Salem
2636,"Avs Engineering College, Military Road, Ammapet, Salem-636003.",CS,Computer Science And Engineering,131.5,84.5,93,110,84.5,112,86,Salem
2636,"Avs Engineering College, Military Road, Ammapet, Salem-636003.",EC,Electronics And Communication Engineering,127,95.5,0,104.5,92,101,0,Salem
2636,"Avs Engineering College, Military Road, Ammapet, Salem-636003.",EE,Electrical And Electronics Engineering,125,0,99.5,102.5,88,100,0,Salem
2636,"Avs Engineering College, Military Road, Ammapet, Salem-636003.",IT,Information Technology,137.5,0,0,105.5,90,109,0,Salem
2636,"Avs Engineering College, Military Road, Ammapet, Salem-636003.",ME,Mechanical Engineering,120,0,0,101.5,91,102.5,0,Salem
2638,"Mahendra Engineering College For Women, Komaramanagalam Post,Tiruchengode Taluk,Namakkal District-637205.",CS,Computer Science And Engineering,109,0,0,0,0,0,0,Namakkal
2638,"Mahendra Engineering College For Women, Komaramanagalam Post,Tiruchengode Taluk,Namakkal District-637205.",EE,Electrical And Electronics Engineering,0,0,0,0,0,0,0,Namakkal
2638,"Mahendra Engineering College For Women, Komaramanagalam Post,Tiruchengode Taluk,Namakkal District-637205.",IT,Information Technology,97.5,0,0,0,0,0,0,Namakkal
2639,"R P Sarathy Institute Of Technology , Poosaripatty(Po), Omalur Taluk, Salem-636305.",AD,Artificial Intelligence And Data Science,139.5,110,0,121,0,0,0,Salem
2639,"R P Sarathy Institute Of Technology , Poosaripatty(Po), Omalur Taluk, Salem-636305.",CS,Computer Science And Engineering,139,0,0,119.5,0,0,0,Salem
2639,"R P Sarathy Institute Of Technology , Poosaripatty(Po), Omalur Taluk, Salem-636305.",EC,Electronics And Communication Engineering,120,0,0,101,0,0,0,Salem
2639,"R P Sarathy Institute Of Technology , Poosaripatty(Po), Omalur Taluk, Salem-636305.",EE,Electrical And Electronics Engineering,90.5,0,0,0,0,0,0,Salem
2639,"R P Sarathy Institute Of Technology , Poosaripatty(Po), Omalur Taluk, Salem-636305.",IT,Information Technology,129,0,104.5,112.5,0,0,0,Salem
2639,"R P Sarathy Institute Of Technology , Poosaripatty(Po), Omalur Taluk, Salem-636305.",ME,Mechanical Engineering,88,0,0,0,0,0,0,Salem
2639,"R P Sarathy Institute Of Technology , Poosaripatty(Po), Omalur Taluk, Salem-636305.",SC,Computer Science And Engineering (Cyber Security),119.5,0,0,105.5,0,0,0,Salem
2640,"Jayalakshmi Institute Of Technology, Thoppur, Dharmapuri District-636352.",AD,Artificial Intelligence And Data Science,120,0,0,91.5,0,0,0,Dharmapuri
2640,"Jayalakshmi Institute Of Technology, Thoppur, Dharmapuri District-636352.",AG,Agricultural Engineering,0,0,0,0,0,0,0,Dharmapuri
2640,"Jayalakshmi Institute Of Technology, Thoppur, Dharmapuri District-636352.",CE,Civil  Engineering,0,0,0,0,0,0,0,Dharmapuri
2640,"Jayalakshmi Institute Of Technology, Thoppur, Dharmapuri District-636352.",CS,Computer Science And Engineering,108,0,0,0,0,0,0,Dharmapuri
2640,"Jayalakshmi Institute Of Technology, Thoppur, Dharmapuri District-636352.",EC,Electronics And Communication Engineering,115.5,0,0,0,0,0,0,Dharmapuri
2640,"Jayalakshmi Institute Of Technology, Thoppur, Dharmapuri District-636352.",EE,Electrical And Electronics Engineering,0,0,0,0,0,0,0,Dharmapuri
2640,"Jayalakshmi Institute Of Technology, Thoppur, Dharmapuri District-636352.",IT,Information Technology,129,0,0,86,0,0,0,Dharmapuri
2640,"Jayalakshmi Institute Of Technology, Thoppur, Dharmapuri District-636352.",ME,Mechanical Engineering,0,0,0,0,0,0,0,Dharmapuri
2641,"Varuvan Vadivelan Institute Of Technology, Nh 7, Krishnagiri Main Road, Gundalapatty, Dharmapuri-636703.",AD,Artificial Intelligence And Data Science,120,0,0,97,0,0,0,Dharmapuri
2641,"Varuvan Vadivelan Institute Of Technology, Nh 7, Krishnagiri Main Road, Gundalapatty, Dharmapuri-636703.",CE,Civil  Engineering,0,0,0,0,0,0,0,Dharmapuri
2641,"Varuvan Vadivelan Institute Of Technology, Nh 7, Krishnagiri Main Road, Gundalapatty, Dharmapuri-636703.",CS,Computer Science And Engineering,93,0,0,0,0,0,0,Dharmapuri
2641,"Varuvan Vadivelan Institute Of Technology, Nh 7, Krishnagiri Main Road, Gundalapatty, Dharmapuri-636703.",EC,Electronics And Communication Engineering,0,0,0,0,0,0,0,Dharmapuri
2641,"Varuvan Vadivelan Institute Of Technology, Nh 7, Krishnagiri Main Road, Gundalapatty, Dharmapuri-636703.",EE,Electrical And Electronics Engineering,0,0,0,0,0,0,0,Dharmapuri
2641,"Varuvan Vadivelan Institute Of Technology, Nh 7, Krishnagiri Main Road, Gundalapatty, Dharmapuri-636703.",IT,Information Technology,0,0,0,0,0,0,0,Dharmapuri
2641,"Varuvan Vadivelan Institute Of Technology, Nh 7, Krishnagiri Main Road, Gundalapatty, Dharmapuri-636703.",ME,Mechanical Engineering,0,0,0,0,0,0,0,Dharmapuri
2642,"P.S.V.College Of Engineering And Technology, Mittapalli, Balinayanapalli Post, Krishnagiri-635108.",AD,Artificial Intelligence And Data Science,159.5,124.5,0,146.5,127,0,0,Krishnagiri
2642,"P.S.V.College Of Engineering And Technology, Mittapalli, Balinayanapalli Post, Krishnagiri-635108.",BM,Bio Medical Engineering,102.5,0,0,0,0,0,0,Krishnagiri
2642,"P.S.V.College Of Engineering And Technology, Mittapalli, Balinayanapalli Post, Krishnagiri-635108.",CE,Civil  Engineering,104,0,0,0,0,0,0,Krishnagiri
2642,"P.S.V.College Of Engineering And Technology, Mittapalli, Balinayanapalli Post, Krishnagiri-635108.",CS,Computer Science And Engineering,139.5,105.5,0,117,108.5,0,0,Krishnagiri
2642,"P.S.V.College Of Engineering And Technology, Mittapalli, Balinayanapalli Post, Krishnagiri-635108.",EC,Electronics And Communication Engineering,135,0,114.5,109.5,106,0,0,Krishnagiri
2642,"P.S.V.College Of Engineering And Technology, Mittapalli, Balinayanapalli Post, Krishnagiri-635108.",EE,Electrical And Electronics Engineering,109.5,0,0,83.5,0,0,0,Krishnagiri
2642,"P.S.V.College Of Engineering And Technology, Mittapalli, Balinayanapalli Post, Krishnagiri-635108.",IT,Information Technology,137,81,128.5,110,112,0,0,Krishnagiri
2642,"P.S.V.College Of Engineering And Technology, Mittapalli, Balinayanapalli Post, Krishnagiri-635108.",ME,Mechanical Engineering,97,0,0,0,0,0,0,Krishnagiri
2642,"P.S.V.College Of Engineering And Technology, Mittapalli, Balinayanapalli Post, Krishnagiri-635108.",SC,Computer Science And Engineering (Cyber Security),123.5,0,120,108,99.5,0,0,Krishnagiri
2643,"Bharathiyar Institute Of Engineering For Women, 43/3, Deviyakurichi, Attur Taluk,Salem District-636112.",AD,Artificial Intelligence And Data Science,137.5,0,0,104,0,0,0,Salem
2643,"Bharathiyar Institute Of Engineering For Women, 43/3, Deviyakurichi, Attur Taluk,Salem District-636112.",CS,Computer Science And Engineering,139,0,103,90,0,106,122,Salem
2643,"Bharathiyar Institute Of Engineering For Women, 43/3, Deviyakurichi, Attur Taluk,Salem District-636112.",EC,Electronics And Communication Engineering,116,0,0,89.5,0,101,0,Salem
2643,"Bharathiyar Institute Of Engineering For Women, 43/3, Deviyakurichi, Attur Taluk,Salem District-636112.",EE,Electrical And Electronics Engineering,89,0,0,0,0,0,0,Salem
2643,"Bharathiyar Institute Of Engineering For Women, 43/3, Deviyakurichi, Attur Taluk,Salem District-636112.",SC,Computer Science And Engineering (Cyber Security),108.5,0,0,0,0,0,0,Salem
2646,"Tagore Institute Of Engineering And Technology, Salem-Chennai Bye Pass Road, Deviyakurichi (Po), Attur (Tk), Salem (Dt)-636112.",AD,Artificial Intelligence And Data Science,117.5,0,0,0,0,0,0,Salem
2646,"Tagore Institute Of Engineering And Technology, Salem-Chennai Bye Pass Road, Deviyakurichi (Po), Attur (Tk), Salem (Dt)-636112.",AM,Computer Science And Engineering (Ai And Machine Learning),101,0,0,0,0,0,0,Salem
2646,"Tagore Institute Of Engineering And Technology, Salem-Chennai Bye Pass Road, Deviyakurichi (Po), Attur (Tk), Salem (Dt)-636112.",CE,Civil  Engineering,0,0,0,0,0,0,0,Salem
2646,"Tagore Institute Of Engineering And Technology, Salem-Chennai Bye Pass Road, Deviyakurichi (Po), Attur (Tk), Salem (Dt)-636112.",CS,Computer Science And Engineering,114,0,94.5,0,0,0,0,Salem
2646,"Tagore Institute Of Engineering And Technology, Salem-Chennai Bye Pass Road, Deviyakurichi (Po), Attur (Tk), Salem (Dt)-636112.",EC,Electronics And Communication Engineering,104,0,0,0,0,0,0,Salem
2646,"Tagore Institute Of Engineering And Technology, Salem-Chennai Bye Pass Road, Deviyakurichi (Po), Attur (Tk), Salem (Dt)-636112.",EE,Electrical And Electronics Engineering,96,0,0,0,0,0,0,Salem
2646,"Tagore Institute Of Engineering And Technology, Salem-Chennai Bye Pass Road, Deviyakurichi (Po), Attur (Tk), Salem (Dt)-636112.",ME,Mechanical Engineering,0,0,0,0,0,0,0,Salem
2647,"J.K.K.Nataraja College Of Engineering And Technology, Sf No. 147/1,2,4 Komarapalayam Amani, Thattankuttai Panchayat, Tiruchengode, Namakkal-638183.",CS,Computer Science And Engineering,122,0,0,0,0,0,0,Namakkal
2647,"J.K.K.Nataraja College Of Engineering And Technology, Sf No. 147/1,2,4 Komarapalayam Amani, Thattankuttai Panchayat, Tiruchengode, Namakkal-638183.",EC,Electronics And Communication Engineering,101,0,0,0,0,0,0,Namakkal
2647,"J.K.K.Nataraja College Of Engineering And Technology, Sf No. 147/1,2,4 Komarapalayam Amani, Thattankuttai Panchayat, Tiruchengode, Namakkal-638183.",EE,Electrical And Electronics Engineering,0,0,0,0,0,0,0,Namakkal
2647,"J.K.K.Nataraja College Of Engineering And Technology, Sf No. 147/1,2,4 Komarapalayam Amani, Thattankuttai Panchayat, Tiruchengode, Namakkal-638183.",IT,Information Technology,113,0,0,0,0,84,0,Namakkal
2647,"J.K.K.Nataraja College Of Engineering And Technology, Sf No. 147/1,2,4 Komarapalayam Amani, Thattankuttai Panchayat, Tiruchengode, Namakkal-638183.",ME,Mechanical Engineering,0,0,0,0,0,0,0,Namakkal
2648,"Annapoorana Engineering College (Autonomous), Sankari Main Road (Nh-47), Periyaseeragapadi, Salem-636308.",AD,Artificial Intelligence And Data Science,149,106,0,122.5,132.5,135,0,Salem
2648,"Annapoorana Engineering College (Autonomous), Sankari Main Road (Nh-47), Periyaseeragapadi, Salem-636308.",AU,Automobile Engineering,83,0,0,0,0,0,0,Salem
2648,"Annapoorana Engineering College (Autonomous), Sankari Main Road (Nh-47), Periyaseeragapadi, Salem-636308.",BM,Bio Medical Engineering,115,0,0,0,99.5,112.5,0,Salem
2648,"Annapoorana Engineering College (Autonomous), Sankari Main Road (Nh-47), Periyaseeragapadi, Salem-636308.",CE,Civil  Engineering,82.5,0,0,0,0,0,0,Salem
2648,"Annapoorana Engineering College (Autonomous), Sankari Main Road (Nh-47), Periyaseeragapadi, Salem-636308.",CS,Computer Science And Engineering,143.5,0,0,123.5,132.5,136.5,0,Salem
2648,"Annapoorana Engineering College (Autonomous), Sankari Main Road (Nh-47), Periyaseeragapadi, Salem-636308.",EC,Electronics And Communication Engineering,125,0,112,104,107,115.5,0,Salem
2648,"Annapoorana Engineering College (Autonomous), Sankari Main Road (Nh-47), Periyaseeragapadi, Salem-636308.",EE,Electrical And Electronics Engineering,112.5,0,0,94,84.5,108,0,Salem
2648,"Annapoorana Engineering College (Autonomous), Sankari Main Road (Nh-47), Periyaseeragapadi, Salem-636308.",IT,Information Technology,128.5,0,80.5,116,111,116,0,Salem
2648,"Annapoorana Engineering College (Autonomous), Sankari Main Road (Nh-47), Periyaseeragapadi, Salem-636308.",ME,Mechanical Engineering,96,0,0,0,0,0,0,Salem
2650,"Christ The King Engineering College, Cecilia Gardens, Chikkarampalayam Village, Karamadai, Coimbatore-641104.",AD,Artificial Intelligence And Data Science,123.5,0,0,0,0,0,0,Coimbatore
2650,"Christ The King Engineering College, Cecilia Gardens, Chikkarampalayam Village, Karamadai, Coimbatore-641104.",CS,Computer Science And Engineering,113.5,0,0,0,0,0,89,Coimbatore
2650,"Christ The King Engineering College, Cecilia Gardens, Chikkarampalayam Village, Karamadai, Coimbatore-641104.",EC,Electronics And Communication Engineering,98,0,0,0,0,0,80.5,Coimbatore
2650,"Christ The King Engineering College, Cecilia Gardens, Chikkarampalayam Village, Karamadai, Coimbatore-641104.",EE,Electrical And Electronics Engineering,0,0,0,0,0,0,0,Coimbatore
2650,"Christ The King Engineering College, Cecilia Gardens, Chikkarampalayam Village, Karamadai, Coimbatore-641104.",IT,Information Technology,116.5,0,0,0,0,0,0,Coimbatore
2650,"Christ The King Engineering College, Cecilia Gardens, Chikkarampalayam Village, Karamadai, Coimbatore-641104.",ME,Mechanical Engineering,0,0,0,0,0,0,0,Coimbatore
2651,"Jai Shriram Engineering College , Dharapuram Road, Tirupur-638660.",AD,Artificial Intelligence And Data Science,146,133.5,97,94.5,0,123.5,0,Tirupur
2651,"Jai Shriram Engineering College , Dharapuram Road, Tirupur-638660.",CE,Civil  Engineering,112,0,0,0,0,0,0,Tirupur
2651,"Jai Shriram Engineering College , Dharapuram Road, Tirupur-638660.",CS,Computer Science And Engineering,135,109,0,114.5,0,123,0,Tirupur
2651,"Jai Shriram Engineering College , Dharapuram Road, Tirupur-638660.",EC,Electronics And Communication Engineering,132,116.5,0,0,0,101,0,Tirupur
2651,"Jai Shriram Engineering College , Dharapuram Road, Tirupur-638660.",EE,Electrical And Electronics Engineering,106.5,0,0,0,0,0,0,Tirupur
2651,"Jai Shriram Engineering College , Dharapuram Road, Tirupur-638660.",FT,Fashion Technology,113.5,84,104.5,0,0,0,0,Tirupur
2651,"Jai Shriram Engineering College , Dharapuram Road, Tirupur-638660.",IT,Information Technology,127.5,114,0,100,0,119.5,0,Tirupur
2651,"Jai Shriram Engineering College , Dharapuram Road, Tirupur-638660.",ME,Mechanical Engineering,109,93,0,0,0,101.5,0,Tirupur
2652,"Al-Ameen Engineering College (Autonomous), Karundevanpalayam, Nanjai Uthukkuli Post, Erode District-638104.",AD,Artificial Intelligence And Data Science,124.5,93.5,123,0,0,104.5,0,Erode
2652,"Al-Ameen Engineering College (Autonomous), Karundevanpalayam, Nanjai Uthukkuli Post, Erode District-638104.",CS,Computer Science And Engineering,103.5,0,101,0,0,0,0,Erode
2652,"Al-Ameen Engineering College (Autonomous), Karundevanpalayam, Nanjai Uthukkuli Post, Erode District-638104.",EC,Electronics And Communication Engineering,103.5,0,96.5,0,0,0,0,Erode
2652,"Al-Ameen Engineering College (Autonomous), Karundevanpalayam, Nanjai Uthukkuli Post, Erode District-638104.",EE,Electrical And Electronics Engineering,0,0,0,0,0,0,0,Erode
2652,"Al-Ameen Engineering College (Autonomous), Karundevanpalayam, Nanjai Uthukkuli Post, Erode District-638104.",IT,Information Technology,113.5,0,107,0,0,108.5,0,Erode
2652,"Al-Ameen Engineering College (Autonomous), Karundevanpalayam, Nanjai Uthukkuli Post, Erode District-638104.",ME,Mechanical Engineering,0,0,0,0,0,0,0,Erode
2653,"Knowledge Institute Of Technology (Autonomous), Kiot Campus, Kakapalayam (Po), Salem-637504.",AD,Artificial Intelligence And Data Science,163.5,150.5,143.5,147,0,102,109.5,Salem
2653,"Knowledge Institute Of Technology (Autonomous), Kiot Campus, Kakapalayam (Po), Salem-637504.",CB,Computer Science And Bussiness System,157.5,147.5,142,143,0,0,0,Salem
2653,"Knowledge Institute Of Technology (Autonomous), Kiot Campus, Kakapalayam (Po), Salem-637504.",CE,Civil  Engineering,134.5,101.5,0,130,95,0,0,Salem
2653,"Knowledge Institute Of Technology (Autonomous), Kiot Campus, Kakapalayam (Po), Salem-637504.",CS,Computer Science And Engineering,170,159,131.5,154.5,0,0,165.5,Salem
2653,"Knowledge Institute Of Technology (Autonomous), Kiot Campus, Kakapalayam (Po), Salem-637504.",EC,Electronics And Communication Engineering,163,151,133,150,0,0,0,Salem
2653,"Knowledge Institute Of Technology (Autonomous), Kiot Campus, Kakapalayam (Po), Salem-637504.",EE,Electrical And Electronics Engineering,153.5,146.5,132,143.5,0,151.5,0,Salem
2653,"Knowledge Institute Of Technology (Autonomous), Kiot Campus, Kakapalayam (Po), Salem-637504.",IT,Information Technology,160.5,149,128.5,149,0,0,129,Salem
2653,"Knowledge Institute Of Technology (Autonomous), Kiot Campus, Kakapalayam (Po), Salem-637504.",ME,Mechanical Engineering,136,112,0,110.5,0,110,0,Salem
2656,"Builders Engineering College (Autonomous), Ebet Knowledge Park, Erode Road Nathakadaiyur, Kangeyam, Tiruppur-638108.",AD,Artificial Intelligence And Data Science,170.5,143,104,137.5,140.5,0,0,Tiruppur
2656,"Builders Engineering College (Autonomous), Ebet Knowledge Park, Erode Road Nathakadaiyur, Kangeyam, Tiruppur-638108.",AM,Computer Science And Engineering (Ai And Machine Learning),153,135.5,0,122.5,95,120,0,Tiruppur
2656,"Builders Engineering College (Autonomous), Ebet Knowledge Park, Erode Road Nathakadaiyur, Kangeyam, Tiruppur-638108.",CE,Civil  Engineering,137,111,0,123.5,107,126.5,89.5,Tiruppur
2656,"Builders Engineering College (Autonomous), Ebet Knowledge Park, Erode Road Nathakadaiyur, Kangeyam, Tiruppur-638108.",CS,Computer Science And Engineering,174.5,142,0,142.5,101.5,155.5,0,Tiruppur
2656,"Builders Engineering College (Autonomous), Ebet Knowledge Park, Erode Road Nathakadaiyur, Kangeyam, Tiruppur-638108.",EC,Electronics And Communication Engineering,161.5,136.5,138,141.5,101,126,0,Tiruppur
2656,"Builders Engineering College (Autonomous), Ebet Knowledge Park, Erode Road Nathakadaiyur, Kangeyam, Tiruppur-638108.",EE,Electrical And Electronics Engineering,144.5,133,132.5,128,124.5,140.5,0,Tiruppur
2656,"Builders Engineering College (Autonomous), Ebet Knowledge Park, Erode Road Nathakadaiyur, Kangeyam, Tiruppur-638108.",ME,Mechanical Engineering,132.5,113.5,127,119,104,114.5,0,Tiruppur
2658,"V S A Group Of Institutions, Nh-47 Main Road, Uthamasolapuram Post, Salem-636010.",BM,Bio Medical Engineering,82,0,0,0,0,0,0,Salem
